성별,연령계층별,연,월,항목,자료값
계,30 - 34세,2011,8,15세이상인구[천명],3942.2
계,30 - 34세,2011,9,15세이상인구[천명],3949.3
계,30 - 34세,2011,10,15세이상인구[천명],3956.7
계,30 - 34세,2011,11,15세이상인구[천명],3964.6
계,30 - 34세,2011,12,15세이상인구[천명],3973.6
계,30 - 34세,2012,1,15세이상인구[천명],3980.6
계,30 - 34세,2012,2,15세이상인구[천명],3988.3
계,30 - 34세,2012,3,15세이상인구[천명],3995.8
계,30 - 34세,2012,4,15세이상인구[천명],4003.1
계,30 - 34세,2012,5,15세이상인구[천명],4011.1
계,30 - 34세,2012,6,15세이상인구[천명],4018.2
계,30 - 34세,2012,7,15세이상인구[천명],4023.2
계,30 - 34세,2012,8,15세이상인구[천명],4025.3
계,30 - 34세,2012,9,15세이상인구[천명],4027.3
계,30 - 34세,2012,10,15세이상인구[천명],4029.3
계,30 - 34세,2012,11,15세이상인구[천명],4031.9
계,30 - 34세,2012,12,15세이상인구[천명],4035.6
계,30 - 34세,2013,1,15세이상인구[천명],4037.3
계,30 - 34세,2013,2,15세이상인구[천명],4039.9
계,30 - 34세,2013,3,15세이상인구[천명],4041.9
계,30 - 34세,2013,4,15세이상인구[천명],4044.2
계,30 - 34세,2013,5,15세이상인구[천명],4046.6
계,30 - 34세,2013,6,15세이상인구[천명],4049.2
계,30 - 34세,2013,7,15세이상인구[천명],4048.7
계,30 - 34세,2013,8,15세이상인구[천명],4045.3
계,30 - 34세,2013,9,15세이상인구[천명],4042
계,30 - 34세,2013,10,15세이상인구[천명],4038.6
계,30 - 34세,2013,11,15세이상인구[천명],4035.4
계,30 - 34세,2013,12,15세이상인구[천명],4032.1
계,30 - 34세,2014,1,15세이상인구[천명],4028.5
계,30 - 34세,2014,2,15세이상인구[천명],4025.3
계,30 - 34세,2014,3,15세이상인구[천명],4021.8
계,30 - 34세,2014,4,15세이상인구[천명],4018.4
계,30 - 34세,2014,5,15세이상인구[천명],4015.1
계,30 - 34세,2014,6,15세이상인구[천명],4011.8
계,30 - 34세,2014,7,15세이상인구[천명],4002.7
계,30 - 34세,2014,8,15세이상인구[천명],3988.4
계,30 - 34세,2014,9,15세이상인구[천명],3973.8
계,30 - 34세,2014,10,15세이상인구[천명],3959.1
계,30 - 34세,2014,11,15세이상인구[천명],3944.6
계,30 - 34세,2014,12,15세이상인구[천명],3930
계,30 - 34세,2015,1,15세이상인구[천명],3915.5
계,30 - 34세,2015,2,15세이상인구[천명],3901.2
계,30 - 34세,2015,3,15세이상인구[천명],3886.6
계,30 - 34세,2015,4,15세이상인구[천명],3872.2
계,30 - 34세,2015,5,15세이상인구[천명],3857.7
계,30 - 34세,2015,6,15세이상인구[천명],3843.2
계,30 - 34세,2015,7,15세이상인구[천명],3828.3
계,30 - 34세,2015,8,15세이상인구[천명],3813
계,30 - 34세,2015,9,15세이상인구[천명],3797.8
계,30 - 34세,2015,10,15세이상인구[천명],3782.4
계,30 - 34세,2015,11,15세이상인구[천명],3767.1
계,30 - 34세,2015,12,15세이상인구[천명],3751.9
계,30 - 34세,2016,1,15세이상인구[천명],3744.6
계,30 - 34세,2016,2,15세이상인구[천명],3729.3
계,30 - 34세,2016,3,15세이상인구[천명],3714.1
계,30 - 34세,2016,4,15세이상인구[천명],3698.8
계,30 - 34세,2016,5,15세이상인구[천명],3683.6
계,30 - 34세,2016,6,15세이상인구[천명],3668.4
계,30 - 34세,2016,7,15세이상인구[천명],3652.6
계,30 - 34세,2016,8,15세이상인구[천명],3636.3
계,30 - 34세,2016,9,15세이상인구[천명],3620.1
계,30 - 34세,2016,10,15세이상인구[천명],3603.9
계,30 - 34세,2016,11,15세이상인구[천명],3587.7
계,30 - 34세,2016,12,15세이상인구[천명],3571.5
계,30 - 34세,2017,1,15세이상인구[천명],3555.5
계,30 - 34세,2017,2,15세이상인구[천명],3539.4
계,30 - 34세,2017,3,15세이상인구[천명],3523.3
계,30 - 34세,2017,4,15세이상인구[천명],3507
계,30 - 34세,2017,5,15세이상인구[천명],3491.1
계,30 - 34세,2017,6,15세이상인구[천명],3474.8
계,30 - 34세,2017,7,15세이상인구[천명],3460.3
계,30 - 34세,2017,8,15세이상인구[천명],3447.9
계,30 - 34세,2017,9,15세이상인구[천명],3435.4
계,30 - 34세,2017,10,15세이상인구[천명],3423.2
계,30 - 34세,2017,11,15세이상인구[천명],3410.9
계,30 - 34세,2017,12,15세이상인구[천명],3398.4
계,30 - 34세,2018,1,15세이상인구[천명],3385.6
계,30 - 34세,2018,2,15세이상인구[천명],3373.2
계,30 - 34세,2018,3,15세이상인구[천명],3360.4
계,30 - 34세,2018,4,15세이상인구[천명],3348
계,30 - 34세,2018,5,15세이상인구[천명],3335.5
계,30 - 34세,2018,6,15세이상인구[천명],3323
계,30 - 34세,2018,7,15세이상인구[천명],3317.9
계,30 - 34세,2018,8,15세이상인구[천명],3312.7
계,30 - 34세,2018,9,15세이상인구[천명],3307.6
계,30 - 34세,2018,10,15세이상인구[천명],3302.4
계,30 - 34세,2018,11,15세이상인구[천명],3297.2
계,30 - 34세,2018,12,15세이상인구[천명],3292.2
계,30 - 34세,2019,1,15세이상인구[천명],3286.8
계,30 - 34세,2019,2,15세이상인구[천명],3283.7
계,30 - 34세,2019,3,15세이상인구[천명],3279.2
계,30 - 34세,2019,4,15세이상인구[천명],3275
계,30 - 34세,2019,5,15세이상인구[천명],3270.1
계,30 - 34세,2019,6,15세이상인구[천명],3265.9
계,30 - 34세,2019,7,15세이상인구[천명],3267.4
계,30 - 34세,2019,8,15세이상인구[천명],3268.4
계,30 - 34세,2019,9,15세이상인구[천명],3269.6
계,30 - 34세,2019,10,15세이상인구[천명],3271
계,30 - 34세,2019,11,15세이상인구[천명],3272.1
계,30 - 34세,2019,12,15세이상인구[천명],3273.7
계,30 - 34세,2020,1,15세이상인구[천명],3274
계,30 - 34세,2020,2,15세이상인구[천명],3275.4
계,30 - 34세,2020,3,15세이상인구[천명],3276.1
계,30 - 34세,2020,4,15세이상인구[천명],3276.8
계,30 - 34세,2020,5,15세이상인구[천명],3278.1
계,30 - 34세,2020,6,15세이상인구[천명],3279
계,30 - 34세,2020,7,15세이상인구[천명],3280.5
계,30 - 34세,2020,8,15세이상인구[천명],3281.9
계,30 - 34세,2020,9,15세이상인구[천명],3283.3
계,30 - 34세,2020,10,15세이상인구[천명],3285
계,30 - 34세,2020,11,15세이상인구[천명],3286.9
계,30 - 34세,2020,12,15세이상인구[천명],3288.8
계,30 - 34세,2021,1,15세이상인구[천명],3291.3
계,30 - 34세,2021,2,15세이상인구[천명],3292.6
계,30 - 34세,2021,3,15세이상인구[천명],3294
계,30 - 34세,2021,4,15세이상인구[천명],3295.4
계,30 - 34세,2021,5,15세이상인구[천명],3296.8
계,35 - 39세,2011,1,15세이상인구[천명],4281
계,35 - 39세,2011,2,15세이상인구[천명],4268.7
계,35 - 39세,2011,3,15세이상인구[천명],4256.5
계,35 - 39세,2011,4,15세이상인구[천명],4244.2
계,35 - 39세,2011,5,15세이상인구[천명],4232.4
계,35 - 39세,2011,6,15세이상인구[천명],4219.8
계,35 - 39세,2011,7,15세이상인구[천명],4207.5
계,35 - 39세,2011,8,15세이상인구[천명],4194.7
계,35 - 39세,2011,9,15세이상인구[천명],4181.5
계,35 - 39세,2011,10,15세이상인구[천명],4168.5
계,35 - 39세,2011,11,15세이상인구[천명],4155.9
계,35 - 39세,2011,12,15세이상인구[천명],4144.3
계,35 - 39세,2012,1,15세이상인구[천명],4131
계,35 - 39세,2012,2,15세이상인구[천명],4118.2
계,35 - 39세,2012,3,15세이상인구[천명],4105.3
계,35 - 39세,2012,4,15세이상인구[천명],4092.3
계,35 - 39세,2012,5,15세이상인구[천명],4079.8
계,35 - 39세,2012,6,15세이상인구[천명],4066.6
계,35 - 39세,2012,7,15세이상인구[천명],4054.5
계,35 - 39세,2012,8,15세이상인구[천명],4042.9
계,35 - 39세,2012,9,15세이상인구[천명],4031.1
계,35 - 39세,2012,10,15세이상인구[천명],4019.4
계,35 - 39세,2012,11,15세이상인구[천명],4008.1
계,35 - 39세,2012,12,15세이상인구[천명],3997.8
계,35 - 39세,2013,1,15세이상인구[천명],3985.8
계,35 - 39세,2013,2,15세이상인구[천명],3974.6
계,35 - 39세,2013,3,15세이상인구[천명],3962.8
계,35 - 39세,2013,4,15세이상인구[천명],3951.3
계,35 - 39세,2013,5,15세이상인구[천명],3939.9
계,35 - 39세,2013,6,15세이상인구[천명],3928.6
계,35 - 39세,2013,7,15세이상인구[천명],3919
계,35 - 39세,2013,8,15세이상인구[천명],3911.1
계,35 - 39세,2013,9,15세이상인구[천명],3903.2
계,35 - 39세,2013,10,15세이상인구[천명],3895.3
계,35 - 39세,2013,11,15세이상인구[천명],3887.4
계,35 - 39세,2013,12,15세이상인구[천명],3879.6
계,35 - 39세,2014,1,15세이상인구[천명],3871.5
계,35 - 39세,2014,2,15세이상인구[천명],3863.7
계,35 - 39세,2014,3,15세이상인구[천명],3855.7
계,35 - 39세,2014,4,15세이상인구[천명],3847.8
계,35 - 39세,2014,5,15세이상인구[천명],3839.9
계,35 - 39세,2014,6,15세이상인구[천명],3832
계,35 - 39세,2014,7,15세이상인구[천명],3829.5
계,35 - 39세,2014,8,15세이상인구[천명],3832.8
계,35 - 39세,2014,9,15세이상인구[천명],3835.9
계,35 - 39세,2014,10,15세이상인구[천명],3838.8
계,35 - 39세,2014,11,15세이상인구[천명],3842
계,35 - 39세,2014,12,15세이상인구[천명],3845
계,35 - 39세,2015,1,15세이상인구[천명],3848.2
계,35 - 39세,2015,2,15세이상인구[천명],3851.4
계,35 - 39세,2015,3,15세이상인구[천명],3854.5
계,35 - 39세,2015,4,15세이상인구[천명],3857.7
계,35 - 39세,2015,5,15세이상인구[천명],3860.8
계,35 - 39세,2015,6,15세이상인구[천명],3864
계,35 - 39세,2015,7,15세이상인구[천명],3868.6
계,35 - 39세,2015,8,15세이상인구[천명],3874.6
계,35 - 39세,2015,9,15세이상인구[천명],3880.7
계,35 - 39세,2015,10,15세이상인구[천명],3886.7
계,35 - 39세,2015,11,15세이상인구[천명],3892.7
계,35 - 39세,2015,12,15세이상인구[천명],3898.8
계,35 - 39세,2016,1,15세이상인구[천명],3901.9
계,35 - 39세,2016,2,15세이상인구[천명],3908
계,35 - 39세,2016,3,15세이상인구[천명],3914.2
계,35 - 39세,2016,4,15세이상인구[천명],3920.2
계,35 - 39세,2016,5,15세이상인구[천명],3926.3
계,35 - 39세,2016,6,15세이상인구[천명],3932.4
계,35 - 39세,2016,7,15세이상인구[천명],3939.3
계,35 - 39세,2016,8,15세이상인구[천명],3947.1
계,35 - 39세,2016,9,15세이상인구[천명],3955
계,35 - 39세,2016,10,15세이상인구[천명],3962.9
계,35 - 39세,2016,11,15세이상인구[천명],3970.7
계,35 - 39세,2016,12,15세이상인구[천명],3978.6
계,35 - 39세,2017,1,15세이상인구[천명],3986.7
계,35 - 39세,2017,2,15세이상인구[천명],3994.6
계,35 - 39세,2017,3,15세이상인구[천명],4002.6
계,35 - 39세,2017,4,15세이상인구[천명],4010.4
계,35 - 39세,2017,5,15세이상인구[천명],4018.5
계,35 - 39세,2017,6,15세이상인구[천명],4026.3
계,35 - 39세,2017,7,15세이상인구[천명],4031.2
계,35 - 39세,2017,8,15세이상인구[천명],4033.6
계,35 - 39세,2017,9,15세이상인구[천명],4035.7
계,35 - 39세,2017,10,15세이상인구[천명],4038.3
계,35 - 39세,2017,11,15세이상인구[천명],4040.7
계,35 - 39세,2017,12,15세이상인구[천명],4043
계,35 - 39세,2018,1,15세이상인구[천명],4045.1
계,35 - 39세,2018,2,15세이상인구[천명],4047.6
계,35 - 39세,2018,3,15세이상인구[천명],4049.6
계,35 - 39세,2018,4,15세이상인구[천명],4052.1
계,35 - 39세,2018,5,15세이상인구[천명],4054.5
계,35 - 39세,2018,6,15세이상인구[천명],4056.9
계,35 - 39세,2018,7,15세이상인구[천명],4053.5
계,35 - 39세,2018,8,15세이상인구[천명],4050
계,35 - 39세,2018,9,15세이상인구[천명],4046.6
계,35 - 39세,2018,10,15세이상인구[천명],4043.1
계,35 - 39세,2018,11,15세이상인구[천명],4039.6
계,35 - 39세,2018,12,15세이상인구[천명],4036.3
계,35 - 39세,2019,1,15세이상인구[천명],4032.4
계,35 - 39세,2019,2,15세이상인구[천명],4030.9
계,35 - 39세,2019,3,15세이상인구[천명],4027.9
계,35 - 39세,2019,4,15세이상인구[천명],4025.2
계,35 - 39세,2019,5,15세이상인구[천명],4021.8
계,35 - 39세,2019,6,15세이상인구[천명],4019.2
계,35 - 39세,2019,7,15세이상인구[천명],4006
계,35 - 39세,2019,8,15세이상인구[천명],3992.1
계,35 - 39세,2019,9,15세이상인구[천명],3978.5
계,35 - 39세,2019,10,15세이상인구[천명],3965.1
계,35 - 39세,2019,11,15세이상인구[천명],3951.4
계,35 - 39세,2019,12,15세이상인구[천명],3938.2
계,35 - 39세,2020,1,15세이상인구[천명],3923.8
계,35 - 39세,2020,2,15세이상인구[천명],3910.4
계,35 - 39세,2020,3,15세이상인구[천명],3896.4
계,35 - 39세,2020,4,15세이상인구[천명],3882.3
계,35 - 39세,2020,5,15세이상인구[천명],3868.9
계,35 - 39세,2020,6,15세이상인구[천명],3855.1
계,35 - 39세,2020,7,15세이상인구[천명],3840.7
계,35 - 39세,2020,8,15세이상인구[천명],3826.3
계,35 - 39세,2020,9,15세이상인구[천명],3811.8
계,35 - 39세,2020,10,15세이상인구[천명],3797.6
계,35 - 39세,2020,11,15세이상인구[천명],3783.7
계,35 - 39세,2020,12,15세이상인구[천명],3769.9
계,35 - 39세,2021,1,15세이상인구[천명],3756.7
계,35 - 39세,2021,2,15세이상인구[천명],3742.4
계,35 - 39세,2021,3,15세이상인구[천명],3728.1
계,35 - 39세,2021,4,15세이상인구[천명],3713.8
계,35 - 39세,2021,5,15세이상인구[천명],3699.5
계,40 - 44세,2011,1,15세이상인구[천명],4341.8
계,40 - 44세,2011,2,15세이상인구[천명],4350.2
계,40 - 44세,2011,3,15세이상인구[천명],4358.8
계,40 - 44세,2011,4,15세이상인구[천명],4367.2
계,40 - 44세,2011,5,15세이상인구[천명],4376
계,40 - 44세,2011,6,15세이상인구[천명],4384.2
계,40 - 44세,2011,7,15세이상인구[천명],4391.7
계,40 - 44세,2011,8,15세이상인구[천명],4398
계,40 - 44세,2011,9,15세이상인구[천명],4403.9
계,40 - 44세,2011,10,15세이상인구[천명],4410.1
계,40 - 44세,2011,11,15세이상인구[천명],4416.5
계,40 - 44세,2011,12,15세이상인구[천명],4423.6
계,40 - 44세,2012,1,15세이상인구[천명],4429.4
계,40 - 44세,2012,2,15세이상인구[천명],4435.7
계,40 - 44세,2012,3,15세이상인구[천명],4441.9
계,40 - 44세,2012,4,15세이상인구[천명],4448
계,40 - 44세,2012,5,15세이상인구[천명],4454.5
계,40 - 44세,2012,6,15세이상인구[천명],4460.4
계,40 - 44세,2012,7,15세이상인구[천명],4465.4
계,40 - 44세,2012,8,15세이상인구[천명],4469
계,40 - 44세,2012,9,15세이상인구[천명],4472.5
계,40 - 44세,2012,10,15세이상인구[천명],4476
계,40 - 44세,2012,11,15세이상인구[천명],4479.8
계,40 - 44세,2012,12,15세이상인구[천명],4484.3
계,40 - 44세,2013,1,15세이상인구[천명],4487.6
계,40 - 44세,2013,2,15세이상인구[천명],4491.5
계,40 - 44세,2013,3,15세이상인구[천명],4495
계,40 - 44세,2013,4,15세이상인구[천명],4498.6
계,40 - 44세,2013,5,15세이상인구[천명],4502.3
계,40 - 44세,2013,6,15세이상인구[천명],4506.2
계,40 - 44세,2013,7,15세이상인구[천명],4506
계,40 - 44세,2013,8,15세이상인구[천명],4502
계,40 - 44세,2013,9,15세이상인구[천명],4498
계,40 - 44세,2013,10,15세이상인구[천명],4494
계,40 - 44세,2013,11,15세이상인구[천명],4490.1
계,40 - 44세,2013,12,15세이상인구[천명],4486.1
계,40 - 44세,2014,1,15세이상인구[천명],4482
계,40 - 44세,2014,2,15세이상인구[천명],4478.1
계,40 - 44세,2014,3,15세이상인구[천명],4474
계,40 - 44세,2014,4,15세이상인구[천명],4470
계,40 - 44세,2014,5,15세이상인구[천명],4466
계,40 - 44세,2014,6,15세이상인구[천명],4462
계,40 - 44세,2014,7,15세이상인구[천명],4456.5
계,40 - 44세,2014,8,15세이상인구[천명],4449.9
계,40 - 44세,2014,9,15세이상인구[천명],4443.1
계,40 - 44세,2014,10,15세이상인구[천명],4436.1
계,40 - 44세,2014,11,15세이상인구[천명],4429.4
계,40 - 44세,2014,12,15세이상인구[천명],4422.6
계,40 - 44세,2015,1,15세이상인구[천명],4415.8
계,40 - 44세,2015,2,15세이상인구[천명],4409.1
계,40 - 44세,2015,3,15세이상인구[천명],4402.3
계,40 - 44세,2015,4,15세이상인구[천명],4395.5
계,40 - 44세,2015,5,15세이상인구[천명],4388.8
계,40 - 44세,2015,6,15세이상인구[천명],4382
계,40 - 44세,2015,7,15세이상인구[천명],4371.6
계,40 - 44세,2015,8,15세이상인구[천명],4357.6
계,40 - 44세,2015,9,15세이상인구[천명],4343.6
계,40 - 44세,2015,10,15세이상인구[천명],4329.5
계,40 - 44세,2015,11,15세이상인구[천명],4315.4
계,40 - 44세,2015,12,15세이상인구[천명],4301.4
계,40 - 44세,2016,1,15세이상인구[천명],4277.4
계,40 - 44세,2016,2,15세이상인구[천명],4263.4
계,40 - 44세,2016,3,15세이상인구[천명],4249.6
계,40 - 44세,2016,4,15세이상인구[천명],4235.5
계,40 - 44세,2016,5,15세이상인구[천명],4221.6
계,40 - 44세,2016,6,15세이상인구[천명],4207.6
계,40 - 44세,2016,7,15세이상인구[천명],4194.4
